GEO_ID,STATE,COUNTY,TRACT,NAME,LSAD,CENSUSAREA,Shape_Length,Shape_Area,CensusTract,FinalTract,geo,Census_Tract,Total_Population,California_County,ZIP,Approximate_Location,Longitude,Latitude,CES_4_0_Score,CES_4_0_Percentile,CES_4_0_Percentile_Range,Ozone,Ozone_Pctl,PM2_5,PM2_5_Pctl,Diesel_PM,Diesel_PM_Pctl,Drinking_Water,Drinking_Water_Pctl,Lead,Lead_Pctl,Pesticides,Pesticides_Pctl,Tox__Release,Tox__Release_Pctl,Traffic,Traffic_Pctl,Cleanup_Sites,Cleanup_Sites_Pctl,Groundwater_Threats,Groundwater_Threats_Pctl,Haz__Waste,Haz__Waste_Pctl,Imp__Water_Bodies,Imp__Water_Bodies_Pctl,Solid_Waste,Solid_Waste_Pctl,Pollution_Burden,Pollution_Burden_Score,Pollution_Burden_Pctl,Asthma,Asthma_Pctl,Low_Birth_Weight,Low_Birth_Weight_Pctl,Cardiovascular_Disease,Cardiovascular_Disease_Pctl,Education,Education_Pctl,Linguistic_Isolation,Linguistic_Isolation_Pctl,Poverty,Poverty_Pctl,Unemployment,Unemployment_Pctl,Housing_Burden,Housing_Burden_Pctl,Pop__Char_,Pop__Char__Score,Pop__Char__Pctl,ObjectID
1400000US06037920030,06,037,920030,9200.30,Tract,1.011000000000000,6931.329792172547968,2635982.041249904781580,,06037920030,6037920030.000000000000000,6037920030.000000000000000,5088.000000000000000,Los Angeles,91351.000000000000000,Santa Clarita,-118.489828099999997,34.415137100000003,27.989999999999998,54.930000000000000,50-55%,0.066000000000000,95.269999999999996,9.995238990000001,49.140000000000001,0.216000000000000,64.819999999999993,667.580000000000041,73.120000000000005,19.440000000000001,11.630000000000001,0.000000000000000,0.000000000000000,274.432660399999975,40.100000000000001,1271.999900000000025,71.390000000000001,2.000000000000000,25.629999999999999,3.000000000000000,22.120000000000001,0.485000000000000,68.060000000000002,1.000000000000000,12.449999999999999,7.250000000000000,83.920000000000002,47.930000000000000,5.850000000000000,64.750000000000000,45.039999999999999,48.789999999999999,4.980000000000000,51.820000000000000,12.230000000000000,47.759999999999998,10.699999999999999,44.340000000000003,1.6,12.28,19.399999999999999,33.000000000000000,8.100000000000000,76.049999999999997,16.800000000000001,48.060000000000002,46.100000000000001,4.780000000000000,44.479999999999997,3576
1400000US06037920035,06,037,920035,9200.35,Tract,0.952000000000000,6041.182638952523121,2447781.061243474483490,,06037920035,6037920035.000000000000000,6037920035.000000000000000,6895.000000000000000,Los Angeles,91351.000000000000000,Santa Clarita,-118.464047199999996,34.419310500000002,30.879999999999999,60.409999999999997,60-65%,0.067000000000000,97.000000000000000,10.268917710000000,50.880000000000003,0.127000000000000,45.159999999999997,586.100000000000023,67.969999999999999,42.609999999999999,40.729999999999997,0.000000000000000,0.000000000000000,267.207695000000001,39.549999999999997,1615.060046999999940,80.400000000000006,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.235000000000000,40.930000000000000,2.000000000000000,23.879999999999999,2.000000000000000,52.899999999999999,42.990000000000002,5.250000000000000,51.469999999999999,56.880000000000003,65.250000000000000,4.780000000000000,46.289999999999999,14.779999999999999,65.069999999999993,18.600000000000001,62.390000000000001,5.5,40.44,32.600000000000001,58.020000000000003,6.300000000000000,60.570000000000000,17.399999999999999,51.359999999999999,56.710000000000001,5.880000000000000,60.590000000000003,3141
1400000US06037920044,06,037,920044,9200.44,Tract,0.375000000000000,4477.069362602106594,997906.254600387415849,,06037920044,6037920044.000000000000000,6037920044.000000000000000,2399.000000000000000,Los Angeles,91350.000000000000000,Santa Clarita,-118.516404300000005,34.443548499999999,12.060000000000000,18.120000000000001,15-20%,0.065000000000000,93.629999999999995,10.007158690000001,49.259999999999998,0.134000000000000,46.939999999999998,586.100000000000023,67.969999999999999,10.039999999999999,3.820000000000000,0.000000000000000,0.000000000000000,234.842997200000013,37.420000000000002,1100.627827999999909,64.000000000000000,0.000000000000000,0.000000000000000,0.300000000000000,2.110000000000000,0.000000000000000,0.000000000000000,1.000000000000000,12.449999999999999,0.000000000000000,0.000000000000000,31.219999999999999,3.810000000000000,20.390000000000001,30.899999999999999,26.600000000000001,5.880000000000000,72.849999999999994,13.619999999999999,58.079999999999998,3.100000000000000,11.350000000000000,1.2,8.49,7.100000000000000,4.400000000000000,3.000000000000000,17.109999999999999,4.800000000000000,0.980000000000000,30.489999999999998,3.160000000000000,20.609999999999999,6496
1400000US06037920313,06,037,920313,9203.13,Tract,1.128000000000000,7599.190012964226298,2925658.497835743241012,,06037920313,6037920313.000000000000000,6037920313.000000000000000,4821.000000000000000,Los Angeles,91321.000000000000000,Santa Clarita,-118.551317299999994,34.371559900000001,24.890000000000001,48.509999999999998,45-50%,0.065000000000000,93.629999999999995,9.888472175000000,48.030000000000001,0.210000000000000,63.829999999999998,592.399999999999977,68.250000000000000,42.649999999999999,40.780000000000001,0.000000000000000,0.000000000000000,224.885429399999992,36.600000000000001,3623.695056000000022,97.989999999999995,3.000000000000000,31.239999999999998,0.000000000000000,0.000000000000000,0.285000000000000,47.409999999999997,0.000000000000000,0.000000000000000,0.100000000000000,2.520000000000000,42.840000000000003,5.230000000000000,51.109999999999999,45.200000000000003,49.039999999999999,5.510000000000000,64.780000000000001,12.430000000000000,50.070000000000000,11.199999999999999,45.899999999999999,3.7,29.53,23.600000000000001,41.909999999999997,4.400000000000000,36.439999999999998,13.699999999999999,31.739999999999998,45.869999999999997,4.760000000000000,44.240000000000002,4085
1400000US06037920322,06,037,920322,9203.22,Tract,0.403000000000000,4613.014736239744707,1028706.141502582817338,,06037920322,6037920322.000000000000000,6037920322.000000000000000,2854.000000000000000,Los Angeles,91355.000000000000000,Santa Clarita,-118.549097399999994,34.382642599999997,20.770000000000000,39.450000000000003,35-40%,0.065000000000000,93.629999999999995,9.850586503000001,47.630000000000003,0.131000000000000,46.119999999999997,640.929999999999950,71.510000000000005,36.070000000000000,31.930000000000000,0.000000000000000,0.000000000000000,245.598337799999996,38.210000000000001,1008.700317000000041,58.450000000000003,12.000000000000000,68.939999999999998,0.000000000000000,0.000000000000000,0.410000000000000,62.479999999999997,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,41.049999999999997,5.010000000000000,45.859999999999999,24.890000000000001,16.280000000000001,10.670000000000000,99.810000000000002,8.380000000000001,16.160000000000000,4.800000000000000,20.289999999999999,5.7,41.44,17.000000000000000,27.050000000000001,8.300000000000001,77.099999999999994,9.800000000000001,13.090000000000000,39.939999999999998,4.140000000000000,35.259999999999998,4804
1400000US06037930101,06,037,930101,9301.01,Tract,60.094000000000001,100906.196392459285562,155687788.568098902702332,,06037930101,6037930101.000000000000000,6037930101.000000000000000,90.000000000000000,Los Angeles,91011.000000000000000,Unincorporated Los Angeles County area,-118.139098799999999,34.256481000000001,,,NA,0.064000000000000,91.079999999999998,11.012897949999999,55.020000000000003,0.001000000000000,0.410000000000000,1001.309999999999945,99.439999999999998,,,0.000000000000000,1.280000000000000,916.665974799999958,62.380000000000003,92.855588699999998,0.940000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,35.719999999999999,31.960000000000001,3.900000000000000,21.870000000000001,14.830000000000000,3.640000000000000,,,5.110000000000000,1.230000000000000,,,NA,NA,,,,,,,,,,7965
1400000US06037930200,06,037,930200,9302,Tract,117.590000000000003,131575.373468504374614,305216439.007774412631989,,06037930200,6037930200.000000000000000,6037930200.000000000000000,461.000000000000000,Los Angeles,91342.000000000000000,Unincorporated Los Angeles County area,-118.289430800000005,34.338792599999998,,,NA,0.067000000000000,97.099999999999994,10.205642449999999,50.430000000000000,0.002000000000000,0.760000000000000,723.860000000000014,78.930000000000007,46.140000000000001,46.020000000000003,0.010000000000000,12.340000000000000,428.432337500000017,48.549999999999997,1305.379844999999932,72.400000000000006,30.100000000000001,88.819999999999993,14.000000000000000,56.130000000000003,0.085000000000000,11.080000000000000,0.000000000000000,0.000000000000000,13.250000000000000,94.680000000000007,50.590000000000003,6.180000000000000,71.870000000000005,31.559999999999999,27.800000000000001,,,7.570000000000000,10.640000000000001,18.000000000000000,61.350000000000001,NA,NA,34.700000000000003,61.280000000000001,,,,,,,,7966
1400000US06037930301,06,037,930301,9303.01,Tract,397.252000000000010,181695.251002053613774,1033121410.293982863426208,,06037930301,6037930301.000000000000000,6037930301.000000000000000,796.000000000000000,Los Angeles,93563.000000000000000,Unincorporated Los Angeles County area,-117.866140799999997,34.280332899999998,,,NA,0.067000000000000,97.099999999999994,10.669869920000000,53.109999999999999,0.001000000000000,0.450000000000000,805.620000000000005,94.060000000000002,32.670000000000002,27.510000000000002,0.000000000000000,0.100000000000000,464.112996399999986,50.130000000000003,46.976676699999999,0.250000000000000,12.400000000000000,69.819999999999993,6.000000000000000,35.020000000000003,0.100000000000000,16.640000000000001,4.000000000000000,43.780000000000001,0.000000000000000,0.000000000000000,37.909999999999997,4.630000000000000,37.130000000000003,23.430000000000000,13.630000000000001,,,7.070000000000000,7.940000000000000,15.000000000000000,55.340000000000003,4.1,32.03,,,,,,,,,,7967
1400000US06037980022,06,037,980022,9800.22,Tract,2.085000000000000,12304.265101529423191,6276418.521489340811968,,06037980022,6037980022.000000000000000,6037980022.000000000000000,0.000000000000000,Los Angeles,91344.000000000000000,Los Angeles,-118.480302300000005,34.302968700000001,,,NA,0.067000000000000,97.000000000000000,10.854925939999999,53.890000000000001,0.284000000000000,74.689999999999998,,,,,0.000000000000000,0.000000000000000,360.838999399999977,45.170000000000002,3449.327749999999924,97.599999999999994,13.500000000000000,72.400000000000006,0.750000000000000,4.420000000000000,2.600000000000000,94.959999999999994,3.000000000000000,33.159999999999997,21.250000000000000,98.599999999999994,61.159999999999997,7.470000000000000,92.310000000000002,20.329999999999998,9.630000000000001,,,4.670000000000000,0.540000000000000,,,NA,NA,,,,,,,,,,7983
1400000US06037553100,06,037,553100,5531,Tract,0.767000000000000,6912.365658190312388,2072509.156562538817525,,06037553100,6037553100.000000000000000,6037553100.000000000000000,6770.000000000000000,Los Angeles,90706.000000000000000,Bellflower,-118.111569900000006,33.890561400000003,40.719999999999999,76.209999999999994,75-80%,0.044000000000000,37.570000000000000,11.861782030000001,71.760000000000005,0.410000000000000,85.439999999999998,512.080000000000041,61.619999999999997,70.140000000000001,79.280000000000001,0.000000000000000,0.000000000000000,5232.703368999999839,92.909999999999997,1747.205380000000105,82.810000000000002,0.000000000000000,0.000000000000000,1.600000000000000,10.710000000000001,0.470000000000000,67.040000000000006,4.000000000000000,43.780000000000001,2.200000000000000,54.850000000000001,54.380000000000003,6.640000000000000,81.079999999999998,61.640000000000001,71.090000000000003,4.940000000000000,50.719999999999999,17.570000000000000,78.840000000000003,16.699999999999999,59.109999999999999,5,37.66,30.600000000000001,54.789999999999999,7.600000000000000,72.530000000000001,13.900000000000000,32.710000000000001,59.119999999999997,6.130000000000000,64.150000000000006,1888
1400000US06037553200,06,037,553200,5532,Tract,0.718000000000000,6187.157099552225191,1917821.353739384794608,,06037553200,6037553200.000000000000000,6037553200.000000000000000,7637.000000000000000,Los Angeles,90706.000000000000000,Bellflower,-118.120561100000003,33.904964800000002,35.570000000000000,68.530000000000001,65-70%,0.045000000000000,42.560000000000002,12.000510370000001,78.200000000000003,0.366000000000000,82.450000000000003,499.689999999999998,60.509999999999998,81.010000000000005,90.159999999999997,2.680000000000000,49.789999999999999,5707.413249000000178,93.640000000000001,767.027278400000000,41.759999999999998,0.000000000000000,0.000000000000000,2.500000000000000,16.750000000000000,0.290000000000000,47.600000000000001,3.000000000000000,33.159999999999997,0.000000000000000,0.000000000000000,51.420000000000002,6.280000000000000,73.959999999999994,50.600000000000001,57.450000000000003,5.180000000000000,57.100000000000001,14.920000000000000,65.840000000000003,15.699999999999999,56.969999999999999,8.9,57.41,23.899999999999999,42.409999999999997,4.900000000000000,43.090000000000003,16.300000000000001,45.549999999999997,54.609999999999999,5.660000000000000,57.009999999999998,2497
1400000US06037554511,06,037,554511,5545.11,Tract,0.899000000000000,6091.488139600146496,2374349.296923011075705,,06037554511,6037554511.000000000000000,6037554511.000000000000000,4140.000000000000000,Los Angeles,90703.000000000000000,Cerritos,-118.038782200000000,33.879925299999996,34.770000000000003,67.200000000000003,65-70%,0.046000000000000,46.990000000000002,11.921031350000000,74.140000000000001,0.123000000000000,44.009999999999998,344.639999999999986,35.460000000000001,26.469999999999999,19.660000000000000,0.000000000000000,0.000000000000000,4651.316568999999618,91.659999999999997,985.042299800000023,56.990000000000002,20.500000000000000,82.359999999999999,20.000000000000000,68.420000000000002,1.555000000000000,90.659999999999997,7.000000000000000,66.739999999999995,9.000000000000000,88.930000000000007,57.219999999999999,6.990000000000000,86.500000000000000,38.960000000000001,39.619999999999997,6.670000000000000,86.030000000000001,11.470000000000001,41.950000000000003,8.900000000000000,37.649999999999999,16.3,80.01,14.500000000000000,20.800000000000001,5.200000000000000,46.990000000000002,10.300000000000001,15.070000000000000,47.990000000000002,4.980000000000000,47.259999999999998,2603
1400000US06037554519,06,037,554519,5545.19,Tract,0.635000000000000,5967.080820899809623,1734830.534242433262989,,06037554519,6037554519.000000000000000,6037554519.000000000000000,3498.000000000000000,Los Angeles,90703.000000000000000,Cerritos,-118.056974299999993,33.852764899999997,23.350000000000001,45.340000000000003,45-50%,0.044000000000000,37.570000000000000,11.873038380000001,72.069999999999993,0.040000000000000,14.390000000000001,343.199999999999989,35.329999999999998,16.739999999999998,9.039999999999999,0.000000000000000,0.000000000000000,3653.933268000000226,87.579999999999998,762.365810200000055,41.430000000000000,0.100000000000000,2.070000000000000,3.000000000000000,22.120000000000001,0.300000000000000,50.140000000000001,6.000000000000000,58.689999999999998,8.699999999999999,87.900000000000006,39.509999999999998,4.820000000000000,41.520000000000003,29.710000000000001,24.539999999999999,6.920000000000000,89.019999999999996,8.920000000000000,20.379999999999999,8.800000000000001,37.280000000000001,19.6,85.97,14.900000000000000,21.719999999999999,8.900000000000000,81.010000000000005,10.800000000000001,17.410000000000000,46.659999999999997,4.840000000000000,45.250000000000000,4337
1400000US06037555104,06,037,555104,5551.04,Tract,0.325000000000000,3816.665486710808636,879896.699512764927931,,06037555104,6037555104.000000000000000,6037555104.000000000000000,4210.000000000000000,Los Angeles,90715.000000000000000,Lakewood,-118.065331400000005,33.835778400000002,31.510000000000002,61.520000000000003,60-65%,0.044000000000000,35.159999999999997,11.694347479999999,66.019999999999996,0.086000000000000,31.940000000000001,418.240000000000009,48.229999999999997,53.719999999999999,56.810000000000002,0.000000000000000,0.000000000000000,3817.466593999999986,88.329999999999998,920.167720799999984,53.000000000000000,1.000000000000000,17.079999999999998,11.000000000000000,49.829999999999998,0.245000000000000,41.810000000000002,7.000000000000000,66.739999999999995,0.400000000000000,14.430000000000000,44.280000000000001,5.410000000000000,54.810000000000002,28.809999999999999,23.180000000000000,5.830000000000000,71.640000000000001,9.670000000000000,26.760000000000002,14.300000000000001,53.869999999999997,17.9,83.11,35.100000000000001,61.909999999999997,9.699999999999999,84.980000000000004,23.399999999999999,75.349999999999994,56.189999999999998,5.830000000000000,59.880000000000003,3053
1400000US06037572100,06,037,572100,5721,Tract,0.261000000000000,4109.563236481884815,787187.532074231305160,,06037572100,6037572100.000000000000000,6037572100.000000000000000,1113.000000000000000,Los Angeles,90806.000000000000000,Long Beach,-118.203505699999994,33.823892399999998,45.240000000000002,82.250000000000000,80-85%,0.041000000000000,22.190000000000001,11.539071880000000,61.770000000000003,0.691000000000000,95.150000000000006,339.040000000000020,34.729999999999997,48.549999999999997,49.500000000000000,3.860000000000000,52.450000000000003,14570.186850000000049,98.950000000000003,3559.884829000000082,97.890000000000001,9.000000000000000,58.170000000000002,28.300000000000001,78.120000000000005,0.010000000000000,1.800000000000000,11.000000000000000,86.959999999999994,0.250000000000000,11.590000000000000,58.490000000000002,7.140000000000000,88.719999999999999,97.810000000000002,91.989999999999995,7.250000000000000,92.109999999999999,19.770000000000000,86.540000000000006,15.100000000000000,55.530000000000001,1.3,9.46,20.100000000000001,34.479999999999997,3.800000000000000,28.199999999999999,,,61.070000000000000,6.330000000000000,67.230000000000004,1409
1400000US06037572700,06,037,572700,5727,Tract,0.387000000000000,4272.263269892224343,1074009.755912130000070,,06037572700,6037572700.000000000000000,6037572700.000000000000000,5268.000000000000000,Los Angeles,90810.000000000000000,Long Beach,-118.212716000000000,33.801549000000001,50.890000000000001,88.750000000000000,85-90%,0.040000000000000,20.850000000000001,11.685825400000001,65.819999999999993,0.789000000000000,96.689999999999998,339.040000000000020,34.729999999999997,82.329999999999998,91.290000000000006,0.000000000000000,0.000000000000000,26268.033200000001671,99.709999999999994,1681.938589000000093,81.579999999999998,1.200000000000000,18.699999999999999,20.050000000000001,68.469999999999999,1.085000000000000,86.250000000000000,21.000000000000000,98.719999999999999,0.000000000000000,0.000000000000000,59.030000000000001,7.210000000000000,89.609999999999999,76.700000000000003,83.189999999999998,5.770000000000000,70.359999999999999,20.219999999999999,88.010000000000005,23.899999999999999,71.200000000000003,7,48.72,35.200000000000003,62.070000000000000,8.199999999999999,76.689999999999998,11.199999999999999,19.390000000000001,68.069999999999993,7.060000000000000,77.430000000000007,893
1400000US06037575500,06,037,575500,5755,Tract,0.508000000000000,5360.810471233205135,1377389.943456229288131,,06037575500,6037575500.000000000000000,6037575500.000000000000000,93.000000000000000,Los Angeles,90813.000000000000000,Long Beach,-118.214625400000003,33.786865599999999,,,NA,0.040000000000000,20.850000000000001,11.707313070000000,66.620000000000005,0.853000000000000,97.239999999999995,339.040000000000020,34.729999999999997,,,0.000000000000000,0.000000000000000,16989.633460000000923,99.239999999999995,1586.679617000000007,79.849999999999994,16.149999999999999,76.859999999999999,37.000000000000000,84.340000000000003,14.320000000000000,99.829999999999998,22.000000000000000,99.030000000000001,21.500000000000000,98.670000000000002,68.540000000000006,8.369999999999999,97.730000000000004,105.769999999999996,94.189999999999998,,,23.309999999999999,95.680000000000007,,,NA,NA,84.900000000000006,99.750000000000000,,,,,,,,7958
1400000US06037575801,06,037,575801,5758.01,Tract,0.148000000000000,2609.821116960258223,425886.534248319512699,,06037575801,6037575801.000000000000000,6037575801.000000000000000,2254.000000000000000,Los Angeles,90813.000000000000000,Long Beach,-118.201453099999995,33.779638100000000,67.060000000000002,98.439999999999998,95-100% (highest scores),0.040000000000000,20.850000000000001,11.706613360000000,66.599999999999994,1.254000000000000,98.989999999999995,339.040000000000020,34.729999999999997,92.090000000000003,98.129999999999995,0.000000000000000,0.000000000000000,13584.900069999999687,98.659999999999997,696.601504500000033,35.850000000000001,0.000000000000000,0.000000000000000,70.299999999999997,94.340000000000003,0.930000000000000,84.040000000000006,20.000000000000000,98.430000000000007,2.000000000000000,52.899999999999999,59.799999999999997,7.300000000000000,90.519999999999996,104.109999999999999,93.790000000000006,7.380000000000000,93.060000000000002,22.570000000000000,94.319999999999993,41.799999999999997,91.269999999999996,11.1,65.98,62.600000000000001,93.390000000000001,6.900000000000000,66.609999999999999,44.700000000000003,99.510000000000005,88.540000000000006,9.180000000000000,98.689999999999998,125
1400000US06037575901,06,037,575901,5759.01,Tract,0.162000000000000,2938.321538331941156,495959.315740054298658,,06037575901,6037575901.000000000000000,6037575901.000000000000000,3553.000000000000000,Los Angeles,90802.000000000000000,Long Beach,-118.202375700000005,33.772691600000002,51.700000000000003,89.700000000000003,85-90%,0.040000000000000,20.850000000000001,11.706613360000000,66.599999999999994,1.591000000000000,99.489999999999995,339.040000000000020,34.729999999999997,60.200000000000003,66.049999999999997,0.000000000000000,0.000000000000000,12103.813480000000709,98.219999999999999,784.802301100000022,43.060000000000002,0.000000000000000,0.000000000000000,37.000000000000000,84.340000000000003,0.425000000000000,63.600000000000001,20.000000000000000,98.430000000000007,0.750000000000000,25.730000000000000,53.890000000000001,6.580000000000000,80.049999999999997,81.930000000000007,86.489999999999995,5.680000000000000,68.540000000000006,15.789999999999999,70.450000000000003,21.399999999999999,67.120000000000005,11,65.62,54.000000000000000,86.069999999999993,8.000000000000000,75.379999999999995,28.300000000000001,87.489999999999995,75.750000000000000,7.860000000000000,87.609999999999999,818
1400000US06037577604,06,037,577604,5776.04,Tract,0.330000000000000,8580.382379522654446,1496938.092139889718965,,06037577604,6037577604.000000000000000,6037577604.000000000000000,1367.000000000000000,Los Angeles,90803.000000000000000,Long Beach,-118.110085499999997,33.755749899999998,6.290000000000000,5.330000000000000,5-10%,0.041000000000000,22.190000000000001,11.493588790000000,60.670000000000002,0.338000000000000,80.099999999999994,332.279999999999973,32.049999999999997,23.460000000000001,16.120000000000001,0.000000000000000,0.000000000000000,7344.446777000000111,95.590000000000003,1256.171372999999903,70.909999999999997,13.300000000000001,71.909999999999997,19.350000000000001,67.180000000000007,1.345000000000000,89.280000000000001,12.000000000000000,90.129999999999995,6.700000000000000,81.510000000000005,58.140000000000001,7.100000000000000,88.049999999999997,18.079999999999998,6.670000000000000,,,9.000000000000000,21.039999999999999,1.600000000000000,4.210000000000000,0,0,7.800000000000000,5.800000000000000,1.400000000000000,2.730000000000000,6.500000000000000,3.420000000000000,8.539999999999999,0.890000000000000,0.630000000000000,7510
1400000US06037602600,06,037,602600,6026,Tract,0.733000000000000,6445.864749419644795,1946671.911912992829457,,06037602600,6037602600.000000000000000,6037602600.000000000000000,8118.000000000000000,Los Angeles,90249.000000000000000,Gardena,-118.319584300000002,33.911272099999998,52.079999999999998,90.129999999999995,90-95%,0.043000000000000,29.890000000000001,12.085823899999999,83.480000000000004,0.223000000000000,65.939999999999998,368.110000000000014,38.250000000000000,80.689999999999998,89.870000000000005,0.090000000000000,24.969999999999999,8834.856606999999713,96.670000000000002,1008.898003000000017,58.479999999999997,74.950000000000003,98.510000000000005,191.500000000000000,99.040000000000006,6.275000000000000,98.439999999999998,5.000000000000000,51.219999999999999,0.800000000000000,26.160000000000000,65.519999999999996,8.000000000000000,96.200000000000003,80.000000000000000,85.170000000000002,5.790000000000000,70.810000000000002,17.300000000000001,77.579999999999998,12.300000000000001,49.189999999999998,3.2,25.55,33.100000000000001,58.789999999999999,3.400000000000000,22.570000000000000,25.800000000000001,82.150000000000006,62.750000000000000,6.510000000000000,69.790000000000006,784
1400000US06037603704,06,037,603704,6037.04,Tract,0.241000000000000,3213.957441507868680,645258.287433241144754,,06037603704,6037603704.000000000000000,6037603704.000000000000000,6609.000000000000000,Los Angeles,90250.000000000000000,Hawthorne,-118.331913200000002,33.900105600000003,46.990000000000002,84.439999999999998,80-85%,0.042000000000000,26.699999999999999,12.043846730000000,80.819999999999993,0.165000000000000,55.009999999999998,373.790000000000020,39.539999999999999,63.359999999999999,70.609999999999999,54.390000000000001,72.790000000000006,9086.123372000000018,96.900000000000006,1115.414385999999922,64.849999999999994,3.000000000000000,31.239999999999998,3.000000000000000,22.120000000000001,0.135000000000000,23.719999999999999,5.000000000000000,51.219999999999999,0.200000000000000,9.670000000000000,51.469999999999999,6.280000000000000,74.090000000000003,75.900000000000006,82.629999999999995,5.120000000000000,55.609999999999999,17.750000000000000,79.709999999999994,34.200000000000003,84.469999999999999,27.2,94.07,36.700000000000003,64.170000000000002,8.500000000000000,78.329999999999998,14.699999999999999,36.649999999999999,72.090000000000003,7.480000000000000,82.900000000000006,1235
1400000US06037650101,06,037,650101,6501.01,Tract,0.730000000000000,5614.647268306153819,1892046.226351012708619,,06037650101,6037650101.000000000000000,6037650101.000000000000000,6018.000000000000000,Los Angeles,90504.000000000000000,Torrance,-118.316499699999994,33.868142900000002,32.240000000000002,62.820000000000000,60-65%,0.041000000000000,24.879999999999999,12.041380660000000,80.620000000000005,0.343000000000000,80.510000000000005,562.629999999999995,65.849999999999994,53.859999999999999,57.009999999999998,11.570000000000000,61.479999999999997,14982.906580000000758,99.000000000000000,2600.246222000000216,93.459999999999994,32.149999999999999,89.510000000000005,40.350000000000001,86.239999999999995,1.140000000000000,86.989999999999995,5.000000000000000,51.219999999999999,5.500000000000000,77.620000000000005,73.010000000000005,8.910000000000000,99.189999999999998,32.430000000000000,29.500000000000000,2.900000000000000,8.070000000000000,12.640000000000001,51.460000000000001,9.400000000000000,39.530000000000001,6,43.29,15.300000000000001,22.710000000000001,5.700000000000000,53.890000000000001,15.400000000000000,40.899999999999999,34.869999999999997,3.620000000000000,27.230000000000000,2950
1400000US06037702501,06,037,702501,7025.01,Tract,0.515000000000000,4579.912665706925509,1315143.069955002050847,,06037702501,6037702501.000000000000000,6037702501.000000000000000,4965.000000000000000,Los Angeles,90232.000000000000000,Culver City,-118.396357600000002,34.014619799999998,17.440000000000001,31.340000000000000,30-35%,0.045000000000000,42.560000000000002,11.685613040000000,65.810000000000002,0.371000000000000,82.709999999999994,261.439999999999998,15.210000000000001,58.829999999999998,64.219999999999999,0.000000000000000,0.000000000000000,2079.032409999999800,80.069999999999993,1247.476846999999907,70.579999999999998,7.000000000000000,50.320000000000000,17.500000000000000,64.219999999999999,0.340000000000000,54.820000000000000,7.000000000000000,66.739999999999995,15.000000000000000,96.010000000000005,57.240000000000002,6.990000000000000,86.560000000000002,35.850000000000001,34.780000000000001,3.330000000000000,13.500000000000000,10.920000000000000,37.180000000000000,5.000000000000000,21.370000000000001,2.9,22.9,6.200000000000000,2.910000000000000,3.900000000000000,29.410000000000000,11.699999999999999,21.570000000000000,24.059999999999999,2.500000000000000,12.150000000000000,5447
1400000US06037800324,06,037,800324,8003.24,Tract,1.357000000000000,9750.616736198207946,3572938.779636128805578,,06037800324,6037800324.000000000000000,6037800324.000000000000000,6966.000000000000000,Los Angeles,91301.000000000000000,Agoura Hills,-118.779583400000007,34.150405100000000,12.330000000000000,18.840000000000000,15-20%,0.051000000000000,64.730000000000004,9.574791664999999,45.149999999999999,0.182000000000000,58.530000000000001,321.029999999999973,30.359999999999999,14.830000000000000,7.390000000000000,0.020000000000000,15.279999999999999,167.990997300000004,31.309999999999999,2043.458266999999978,87.790000000000006,0.900000000000000,11.830000000000000,6.750000000000000,36.810000000000002,0.750000000000000,80.189999999999998,13.000000000000000,91.870000000000005,0.250000000000000,11.590000000000000,43.859999999999999,5.360000000000000,53.630000000000003,18.370000000000001,6.990000000000000,3.680000000000000,19.780000000000001,10.789999999999999,36.490000000000002,3.600000000000000,14.170000000000000,4.7,36,9.500000000000000,8.980000000000000,5.100000000000000,45.780000000000001,9.400000000000000,11.619999999999999,22.199999999999999,2.300000000000000,10.020000000000000,6439
1400000US06037900102,06,037,900102,9001.02,Tract,170.117999999999995,97923.439431854480063,440707167.225250422954559,,06037900102,6037900102.000000000000000,6037900102.000000000000000,710.000000000000000,Los Angeles,93535.000000000000000,Unincorporated Los Angeles County area,-117.751704300000000,34.682586800000003,39.469999999999999,74.090000000000003,70-75%,0.064000000000000,91.049999999999997,6.489228665000000,4.930000000000000,0.001000000000000,0.170000000000000,416.009999999999991,47.799999999999997,70.409999999999997,79.680000000000007,712.679999999999950,87.280000000000001,568.590006600000038,54.189999999999998,93.241515079999999,0.980000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,7.500000000000000,84.739999999999995,36.159999999999997,4.410000000000000,32.229999999999997,129.409999999999997,97.209999999999994,5.970000000000000,74.519999999999996,20.289999999999999,88.159999999999997,44.500000000000000,93.230000000000004,17.2,81.7,62.700000000000003,93.480000000000004,,,23.100000000000001,74.519999999999996,86.180000000000007,8.940000000000000,97.349999999999994,2056
